Id,ActivityDay,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
8378563200,4/30/2016,"2,946.00",2.34,2.34,0,0,0,2.34,0,0,0,121,780,"2,660.00",1,468,555
8378563200,5/1/2016,"11,419.00",9.06,9.06,0,6.03,0.56,2.47,0,71,10,127,669,"3,369.00",NA,NA,NA
8378563200,5/2/2016,"6,064.00",4.81,4.81,2.09,0.63,0.17,4.01,0,63,4,142,802,"3,491.00",NA,NA,NA
8378563200,5/3/2016,"8,712.00",6.91,6.91,2.25,1.34,1.06,4.5,0,71,20,195,822,"3,784.00",NA,NA,NA
8378563200,5/4/2016,"7,875.00",6.24,6.24,0,1.56,0.49,4.2,0,19,10,167,680,"3,110.00",NA,NA,NA
8378563200,5/5/2016,"8,567.00",6.79,6.79,2.25,0.89,0.16,5.74,0,66,3,214,764,"3,783.00",NA,NA,NA
8378563200,5/6/2016,"7,045.00",5.59,5.59,2.09,1.55,0.25,3.78,0,74,5,166,831,"3,644.00",NA,NA,NA
8378563200,5/7/2016,"4,468.00",3.54,3.54,0,0,0,3.54,0,0,0,158,851,"2,799.00",NA,NA,NA
8378563200,5/8/2016,"2,943.00",2.33,2.33,0,0,0,2.33,0,0,0,139,621,"2,685.00",NA,NA,NA
8378563200,5/9/2016,"8,382.00",6.65,6.65,2.09,1.27,0.66,4.72,0,71,13,171,772,"3,721.00",NA,NA,NA
8378563200,5/10/2016,"6,582.00",5.22,5.22,2.25,0.66,0.64,3.92,0,63,13,152,840,"3,586.00",1,342,391
8378563200,5/11/2016,"9,143.00",7.25,7.25,2.09,1.39,0.59,5.27,0,72,10,184,763,"3,788.00",1,368,387
8378563200,5/12/2016,"4,561.00",3.62,3.62,0,0.65,0.27,2.69,0,8,6,102,433,"1,976.00",1,496,546
8583815059,4/12/2016,"5,014.00",3.91,3.91,0,0,0.33,3.58,0,0,7,196,"1,237.00","2,650.00",NA,NA,NA
8583815059,4/13/2016,"5,571.00",4.35,4.35,0,0.15,0.97,3.23,0,2,23,163,"1,252.00","2,654.00",NA,NA,NA
8583815059,4/14/2016,"3,135.00",2.45,2.45,0,0,0,2.43,0,0,0,134,"1,306.00","2,443.00",NA,NA,NA
8583815059,4/15/2016,"3,430.00",2.68,2.68,0,0,0,0.9,0,0,0,65,"1,375.00","2,505.00",NA,NA,NA
8583815059,4/16/2016,"5,319.00",4.15,4.15,0,0,0,0,0,0,0,0,"1,440.00","2,693.00",NA,NA,NA
8583815059,4/17/2016,"3,008.00",2.35,2.35,0,0,0,0,0,0,0,0,"1,440.00","2,439.00",NA,NA,NA
8583815059,4/18/2016,"3,864.00",3.01,3.01,0,0.31,1.06,1.35,0,4,22,105,"1,309.00","2,536.00",NA,NA,NA
8583815059,4/19/2016,"5,697.00",4.44,4.44,0,0.53,0.48,3.44,0,7,10,166,"1,257.00","2,668.00",NA,NA,NA
8583815059,4/20/2016,"5,273.00",4.11,4.11,0,0,1.04,3.07,0,0,27,167,"1,246.00","2,647.00",NA,NA,NA
8583815059,4/21/2016,"8,538.00",6.66,6.66,0,2.63,1.02,3.01,0,35,18,158,"1,229.00","2,883.00",NA,NA,NA
8583815059,4/22/2016,"8,687.00",6.78,6.78,0,0.29,2.41,4.08,0,4,54,212,"1,170.00","2,944.00",NA,NA,NA
8583815059,4/23/2016,"9,423.00",7.35,7.35,0,0.53,2.03,4.75,0,7,44,238,"1,151.00","3,012.00",NA,NA,NA
8583815059,4/24/2016,"8,286.00",6.46,6.46,0,0.15,2.05,4.27,0,2,44,206,"1,188.00","2,889.00",NA,NA,NA
8583815059,4/25/2016,"4,503.00",3.51,3.51,0,1.47,0.24,1.81,0,18,6,122,"1,294.00","2,547.00",NA,NA,NA
8583815059,4/26/2016,"10,499.00",8.19,8.19,0,0.07,4.22,3.89,0,1,91,214,"1,134.00","3,093.00",NA,NA,NA
8583815059,4/27/2016,"12,474.00",9.73,9.73,0,6.6,0.27,2.87,0,77,5,129,"1,229.00","3,142.00",NA,NA,NA
8583815059,4/28/2016,"6,174.00",4.82,4.82,0,0,1.2,3.61,0,0,28,203,"1,209.00","2,757.00",NA,NA,NA
8583815059,4/29/2016,"15,168.00",11.83,11.83,0,3.9,3,4.92,0,46,67,258,"1,069.00","3,513.00",NA,NA,NA
8583815059,4/30/2016,"10,085.00",7.87,7.87,0,0.15,1.28,6.43,0,2,28,317,"1,093.00","3,164.00",NA,NA,NA
8583815059,5/1/2016,"4,512.00",3.52,3.52,0,0.78,0.12,2.04,0,10,2,117,"1,311.00","2,596.00",NA,NA,NA
8583815059,5/2/2016,"8,469.00",6.61,6.61,0,0,0,0,0,0,0,0,"1,440.00","2,894.00",NA,NA,NA
8583815059,5/3/2016,"12,015.00",9.37,9.37,0,0,0,0,0,0,0,0,"1,440.00","3,212.00",NA,NA,NA
8583815059,5/4/2016,"3,588.00",2.8,2.8,0,0,0,0,0,0,0,0,"1,440.00","2,516.00",NA,NA,NA
8583815059,5/5/2016,"12,427.00",9.69,9.69,0,0,0,1.18,0,0,0,70,"1,370.00","3,266.00",NA,NA,NA
8583815059,5/6/2016,"5,843.00",4.56,4.56,0,0.14,1.19,3.23,0,2,22,166,"1,250.00","2,683.00",NA,NA,NA
8583815059,5/7/2016,"6,117.00",4.77,4.77,0,0,0,4.77,0,0,0,250,"1,190.00","2,810.00",NA,NA,NA
8583815059,5/8/2016,"9,217.00",7.19,7.19,0,0.22,3.31,3.66,0,3,72,182,"1,183.00","2,940.00",NA,NA,NA
8583815059,5/9/2016,"9,877.00",7.7,7.7,0,5.76,0.17,1.73,0,66,4,110,"1,260.00","2,947.00",NA,NA,NA
8583815059,5/10/2016,"8,240.00",6.43,6.43,0,0.69,2.01,3.72,0,9,43,162,"1,226.00","2,846.00",NA,NA,NA
8583815059,5/11/2016,"8,701.00",6.79,6.79,0,0.37,3.24,3.17,0,5,71,177,"1,106.00","2,804.00",NA,NA,NA
8792009665,4/12/2016,"2,564.00",1.64,1.64,0,0,0,1.64,0,0,0,116,831,"2,044.00",1,458,493
8792009665,4/13/2016,"1,320.00",0.84,0.84,0,0,0,0.84,0,0,0,82,806,"1,934.00",1,531,552
8792009665,4/14/2016,"1,219.00",0.78,0.78,0,0,0,0.78,0,0,0,84,853,"1,963.00",1,486,503
8792009665,4/15/2016,"2,483.00",1.59,1.59,0,0,0,1.59,0,0,0,126,937,"2,009.00",1,363,377
8792009665,4/16/2016,244,0.16,0.16,0,0,0,0.16,0,0,0,12,"1,428.00","1,721.00",NA,NA,NA
8792009665,4/20/2016,"3,147.00",2.01,2.01,0,0,0.28,1.74,0,0,10,139,744,"2,188.00",1,528,547
8792009665,4/21/2016,144,0.09,0.09,0,0,0,0.09,0,0,0,9,"1,431.00","1,720.00",NA,NA,NA
8792009665,4/22/2016,"4,068.00",2.6,2.6,0,0.05,0.28,2.27,0,1,20,195,817,"2,419.00",1,391,407
8792009665,4/23/2016,"5,245.00",3.36,3.36,0,0.16,0.44,2.75,0,8,45,232,795,"2,748.00",1,339,360
8792009665,4/24/2016,400,0.26,0.26,0,0.04,0.05,0.16,0,3,8,19,"1,410.00","1,799.00",NA,NA,NA
8792009665,4/26/2016,"1,321.00",0.85,0.85,0,0,0,0.85,0,0,0,80,"1,360.00","1,928.00",NA,NA,NA
8792009665,4/27/2016,"1,758.00",1.13,1.13,0,0,0,1.13,0,0,0,112,900,"2,067.00",1,423,428
8792009665,4/28/2016,"6,157.00",3.94,3.94,0,0,0,3.94,0,0,0,310,714,"2,780.00",1,402,416
8792009665,4/29/2016,"8,360.00",5.35,5.35,0,0.14,0.28,4.93,0,6,14,380,634,"3,101.00",1,398,406
8792009665,4/30/2016,"7,174.00",4.59,4.59,0,0.33,0.36,3.91,0,10,20,301,749,"2,896.00",1,343,360
8792009665,5/1/2016,"1,619.00",1.04,1.04,0,0,0,1.04,0,0,0,79,834,"1,962.00",NA,NA,NA
8792009665,5/2/2016,"1,831.00",1.17,1.17,0,0,0,1.17,0,0,0,101,916,"2,015.00",NA,NA,NA
8792009665,5/3/2016,"2,421.00",1.55,1.55,0,0,0,1.55,0,0,0,156,739,"2,297.00",NA,NA,NA
8792009665,5/4/2016,"2,283.00",1.46,1.46,0,0,0,1.46,0,0,0,129,848,"2,067.00",NA,NA,NA
8877689391,4/12/2016,"23,186.00",20.4,20.4,0,12.22,0.34,7.82,0,85,7,312,"1,036.00","3,921.00",NA,NA,NA
8877689391,4/13/2016,"15,337.00",9.58,9.58,0,3.55,0.38,5.64,0,108,18,216,"1,098.00","3,566.00",NA,NA,NA
8877689391,4/14/2016,"21,129.00",18.98,18.98,0,10.55,0.59,7.75,0.02,68,13,298,"1,061.00","3,793.00",NA,NA,NA
8877689391,4/15/2016,"13,422.00",7.17,7.17,0,0.05,0.05,7.01,0.01,106,1,281,"1,052.00","3,934.00",NA,NA,NA
8877689391,4/16/2016,"29,326.00",25.29,25.29,0,13.24,1.21,10.71,0,94,29,429,888,"4,547.00",NA,NA,NA
8877689391,4/17/2016,"15,118.00",8.87,8.87,0,0,0.07,8.79,0,58,15,307,"1,060.00","3,545.00",NA,NA,NA
8877689391,4/18/2016,"11,423.00",8.67,8.67,0,2.44,0.27,5.94,0,29,5,191,"1,215.00","2,761.00",NA,NA,NA
8877689391,4/19/2016,"18,785.00",17.4,17.4,0,12.15,0.18,5.03,0,82,13,214,"1,131.00","3,676.00",NA,NA,NA
8877689391,4/20/2016,"19,948.00",18.11,18.11,0,11.02,0.69,6.34,0,73,19,225,"1,123.00","3,679.00",NA,NA,NA
8877689391,4/21/2016,"19,377.00",17.62,17.62,0,12.29,0.42,4.89,0,82,13,226,"1,119.00","3,659.00",NA,NA,NA
8877689391,4/22/2016,"18,258.00",16.31,16.31,0,10.23,0.03,5.97,0.05,61,2,236,"1,141.00","3,427.00",NA,NA,NA
8877689391,4/23/2016,"11,200.00",7.43,7.43,0,0,0,7.4,0.01,102,6,300,"1,032.00","3,891.00",NA,NA,NA
8877689391,4/24/2016,"16,674.00",15.74,15.74,0,11.01,0.01,4.69,0,64,1,227,"1,148.00","3,455.00",NA,NA,NA
8877689391,4/25/2016,"12,986.00",8.74,8.74,0,2.37,0.07,6.27,0.01,113,8,218,"1,101.00","3,802.00",NA,NA,NA
8877689391,4/26/2016,"11,101.00",8.43,8.43,0,1.76,0.13,6.5,0,22,3,258,"1,157.00","2,860.00",NA,NA,NA
8877689391,4/27/2016,"23,629.00",20.65,20.65,0,13.07,0.44,7.1,0,93,8,235,"1,104.00","3,808.00",NA,NA,NA
8877689391,4/28/2016,"14,890.00",11.3,11.3,0,4.93,0.38,5.97,0,58,8,231,"1,143.00","3,060.00",NA,NA,NA
8877689391,4/29/2016,"9,733.00",7.39,7.39,0,1.38,0.17,5.79,0,18,5,210,"1,207.00","2,698.00",NA,NA,NA
8877689391,4/30/2016,"27,745.00",26.72,26.72,0,21.66,0.08,4.93,0,124,4,223,"1,089.00","4,398.00",NA,NA,NA
8877689391,5/1/2016,"10,930.00",8.32,8.32,0,3.13,0.57,4.57,0,36,12,166,"1,226.00","2,786.00",NA,NA,NA
8877689391,5/2/2016,"4,790.00",3.64,3.64,0,0,0,3.56,0,0,0,105,"1,335.00","2,189.00",NA,NA,NA
8877689391,5/3/2016,"10,818.00",8.21,8.21,0,1.39,0.1,6.67,0.01,19,3,229,"1,189.00","2,817.00",NA,NA,NA
8877689391,5/4/2016,"18,193.00",16.3,16.3,0,10.42,0.31,5.53,0,66,8,212,"1,154.00","3,477.00",NA,NA,NA
8877689391,5/5/2016,"14,055.00",10.67,10.67,0,5.46,0.82,4.37,0,67,15,188,"1,170.00","3,052.00",NA,NA,NA
8877689391,5/6/2016,"21,727.00",19.34,19.34,0,12.79,0.29,6.16,0,96,17,232,"1,095.00","4,015.00",NA,NA,NA
8877689391,5/7/2016,"12,332.00",8.13,8.13,0,0.08,0.96,6.99,0,105,28,271,"1,036.00","4,142.00",NA,NA,NA
8877689391,5/8/2016,"10,686.00",8.11,8.11,0,1.08,0.2,6.8,0,17,4,245,"1,174.00","2,847.00",NA,NA,NA
8877689391,5/9/2016,"20,226.00",18.25,18.25,0,11.1,0.8,6.24,0.05,73,19,217,"1,131.00","3,710.00",NA,NA,NA
8877689391,5/10/2016,"10,733.00",8.15,8.15,0,1.35,0.46,6.28,0,18,11,224,"1,187.00","2,832.00",NA,NA,NA
8877689391,5/11/2016,"21,420.00",19.56,19.56,0,13.22,0.41,5.89,0,88,12,213,"1,127.00","3,832.00",NA,NA,NA
8877689391,5/12/2016,"8,064.00",6.12,6.12,0,1.82,0.04,4.25,0,23,1,137,770,"1,849.00",NA,NA,NA
